StateAbbr,CityName,UniqueID,CityFIPS,TractFIPS,Data_Value,Lat,Lon,Walk Score
NY,New York,3651000-36081004401,3651000,36081004401,23.1,40.67716161,-73.8593737,73
NY,New York,3651000-36047026800,3651000,36047026800,22.1,40.6104494,-73.99036198,91
NY,New York,3651000-36005045800,3651000,36005045800,41.2,40.88586113,-73.84520274,77
NY,New York,3651000-36047021200,3651000,36047021200,19,40.62947452,-74.0058501,92
NY,New York,3651000-36047003600,3651000,36047003600,18.9,40.63468617,-74.03089786,83
NY,New York,3651000-36047027400,3651000,36047027400,19.2,40.61094948,-73.99529203,94
NY,New York,3651000-36081003900,3651000,36081003900,32.9,40.76279941,-73.94093147,85
NY,New York,3651000-36005003900,3651000,36005003900,35.6,40.80972167,-73.92142647,92
NY,New York,3651000-36047013000,3651000,36047013000,22.8,40.63258734,-74.02138431,94
NY,New York,3651000-36081075702,3651000,36081075702,18,40.72431758,-73.84018406,86
NY,New York,3651000-36047061002,3651000,36047061002,20,40.57372457,-73.95601428,75
NY,New York,3651000-36081022001,3651000,36081022001,22.7,40.71376809,-73.82066376,55
NY,New York,3651000-36047073600,3651000,36047073600,31.3,40.62403889,-73.93579494,89
NY,New York,3651000-36081040500,3651000,36081040500,33,40.74986744,-73.86284258,97
NY,New York,3651000-36047030100,3651000,36047030100,32,40.67762157,-73.91622807,84
NY,New York,3651000-36061027300,3651000,36061027300,19.3,40.85392979,-73.93741117,85
NY,New York,3651000-36081049500,3651000,36081049500,24.3,40.72534055,-73.89051095,79
NY,New York,3651000-36061015300,3651000,36061015300,16,40.77485781,-73.98066581,99
NY,New York,3651000-36047055500,3651000,36047055500,17.2,40.7180847,-73.96326086,99
NY,Albany,3601000-36001001902,3601000,36001001902,23.2,42.64493342,-73.79637175,30
NY,New York,3651000-36081049301,3651000,36081049301,22.2,40.73237084,-73.89424989,78
NY,New York,3651000-36061021900,3651000,36061021900,32.6,40.81874752,-73.95996858,91
NY,New York,3651000-36005025600,3651000,36005025600,30.4,40.84439113,-73.85021898,88
NY,New York,3651000-36047034200,3651000,36047034200,32.1,40.57410769,-73.99686267,73
NY,New York,3651000-36081089200,3651000,36081089200,22.2,40.65293968,-73.84709109,54
NY,New York,3651000-36085022600,3651000,36085022600,27.9,40.53843671,-74.23161357,37
NY,New York,3651000-36047040500,3651000,36047040500,29.6,40.68158081,-73.90519265,86
NY,Syracuse,3673000-36067001000,3673000,36067001000,30.8,43.07220829,-76.10950018,64
NY,Syracuse,3673000-36067004500,3673000,36067004500,24.2,43.03597087,-76.11813899,71
NY,New York,3651000-36047079400,3651000,36047079400,36.5,40.64860531,-73.95528601,96
NY,New York,3651000-36047098200,3651000,36047098200,37,40.65099886,-73.89436662,76
NY,New York,3651000-36047096200,3651000,36047096200,30.6,40.64502357,-73.91051372,83
NY,New York,3651000-36047017600,3651000,36047017600,19.5,40.60122809,-74.00990603,29
NY,Syracuse,3673000-36067003200,3673000,36067003200,28.9,43.04801902,-76.15024183,94
NY,New York,3651000-36047006300,3651000,36047006300,18,40.68197383,-74.00130282,93
NY,New York,3651000-36081052100,3651000,36081052100,26.5,40.72085371,-73.90151995,88
NY,New York,3651000-36081027100,3651000,36081027100,23.6,40.74521208,-73.87948671,93
NY,New York,3651000-36085024401,3651000,36085024401,27.3,40.50934585,-74.23907468,73
NY,New York,3651000-36047025500,3651000,36047025500,35.8,40.69739226,-73.95128618,82
NY,New York,3651000-36047054400,3651000,36047054400,19.9,40.61321958,-73.95719041,92
NY,New York,3651000-36081026600,3651000,36081026600,35.7,40.6918812,-73.78169493,79
NY,New York,3651000-36081055700,3651000,36081055700,30.2,40.69868957,-73.89831466,97
NY,New York,3651000-36047075200,3651000,36047075200,18.4,40.62615316,-73.95254618,59
NY,New York,3651000-36081069702,3651000,36081069702,17.9,40.72224272,-73.86287154,79
NY,New York,3651000-36081055100,3651000,36081055100,28,40.70159507,-73.90391173,99
NY,New York,3651000-36081068200,3651000,36081068200,34.7,40.66779133,-73.75040813,63
NY,Buffalo,3611000-36029003000,3611000,36029003000,41.9,42.90357832,-78.80594538,29
NY,New York,3651000-36047003000,3651000,36047003000,19,40.63890206,-74.0289543,59
NY,Buffalo,3611000-36029007202,3611000,36029007202,30.9,42.8864999,-78.89157955,15
NY,New York,3651000-36047119600,3651000,36047119600,30.5,40.67589802,-73.8731663,84
NY,New York,3651000-36005035800,3651000,36005035800,34.6,40.87397524,-73.84260478,58
NY,New York,3651000-36061013800,3651000,36061013800,15.7,40.77492156,-73.95381505,99
NY,New York,3651000-36047026300,3651000,36047026300,32.6,40.68946841,-73.94513142,88
NY,New York,3651000-36061016600,3651000,36061016600,25.7,40.78937458,-73.94835931,99
NY,New York,3651000-36047096600,3651000,36047096600,29.7,40.6406399,-73.90314196,84
NY,New York,3651000-36047117800,3651000,36047117800,28.4,40.68165283,-73.87428873,80
NY,New York,3651000-36047074800,3651000,36047074800,24,40.62189309,-73.94689573,87
NY,New York,3651000-36085031901,3651000,36085031901,40.7,40.63030359,-74.1633211,74
NY,New York,3651000-36047079802,3651000,36047079802,30.4,40.65799075,-73.96137123,92
NY,New York,3651000-36005002702,3651000,36005002702,40.7,40.80643742,-73.91373704,87
NY,New York,3651000-36081150701,3651000,36081150701,18.3,40.76218298,-73.73969127,58
NY,New York,3651000-36005030200,3651000,36005030200,33.6,40.86365265,-73.82218485,58
NY,New York,3651000-36081033700,3651000,36081033700,27.8,40.75873076,-73.88262807,88
NY,New York,3651000-36047038500,3651000,36047038500,35,40.68745535,-73.92678913,86
NY,Buffalo,3611000-36029004100,3611000,36029004100,42.5,42.92592156,-78.80924324,64
NY,New York,3651000-36047018800,3651000,36047018800,19.2,40.61747793,-74.00274001,93
NY,Yonkers,3684000-36119001301,3684000,36119001301,24.7,40.92110816,-73.88638335,55
NY,New York,3651000-36005006500,3651000,36005006500,40.3,40.81739169,-73.92165574,96
NY,New York,3651000-36061020101,3651000,36061020101,12.7,40.80643552,-73.96020484,95
NY,New York,3651000-36047020200,3651000,36047020200,18.7,40.62202002,-74.01102144,89
NY,New York,3651000-36061009400,3651000,36061009400,17.7,40.75522796,-73.9777463,98
NY,New York,3651000-36005039100,3651000,36005039100,38.1,40.85312153,-73.88713177,96
NY,Schenectady,3665508-36093021800,3665508,36093021800,26.7,42.77894586,-73.90456927,75
NY,New York,3651000-36047021800,3651000,36047021800,25.4,40.63435412,-73.99782292,90
NY,New York,3651000-36005034800,3651000,36005034800,36.8,40.86944715,-73.85307063,73
NY,New York,3651000-36047089000,3651000,36047089000,37.3,40.65698778,-73.91548928,86
NY,Schenectady,3665508-36093020800,3665508,36093020800,36.2,42.80844802,-73.9287636,57
NY,New York,3651000-36047098600,3651000,36047098600,30.2,40.64493647,-73.89431958,77
NY,New York,3651000-36047094402,3651000,36047094402,33.3,40.63508174,-73.92078036,76
NY,New York,3651000-36081054500,3651000,36081054500,28.9,40.70554039,-73.91264393,93
NY,New York,3651000-36047017200,3651000,36047017200,18,40.60888237,-74.01034622,89
NY,New York,3651000-36081066000,3651000,36081066000,31.4,40.65857252,-73.73337052,63
NY,New York,3651000-36061011700,3651000,36061011700,15.4,40.76102945,-74.00255238,88
NY,Rochester,3663000-36055000200,3663000,36055000200,45,43.16374303,-77.62571502,84
NY,New York,3651000-36061022700,3651000,36061022700,28.7,40.82296625,-73.94646214,95
NY,Mount Vernon,3649121-36119004100,3649121,36119004100,32.9,40.91490734,-73.82023982,58
NY,New York,3651000-36081103202,3651000,36081103202,28.5,40.60664053,-73.74751815,77
NY,Buffalo,3611000-36029005700,3611000,36029005700,37.3,42.94972325,-78.89925057,61
NY,New York,3651000-36005013500,3651000,36005013500,41.4,40.82713332,-73.9020964,88
NY,New York,3651000-36081037600,3651000,36081037600,33.1,40.68783287,-73.75414279,67
NY,New York,3651000-36081010200,3651000,36081010200,24.1,40.67877794,-73.82296756,85
NY,New York,3651000-36005015100,3651000,36005015100,38.3,40.83108937,-73.89847566,84
NY,New York,3651000-36047055300,3651000,36047055300,17.9,40.71645756,-73.95923575,100
NY,New York,3651000-36061021100,3651000,36061021100,20,40.81573355,-73.96351026,49
NY,New York,3651000-36081041400,3651000,36081041400,36.8,40.69963288,-73.7807637,71
NY,New York,3651000-36047055000,3651000,36047055000,21.9,40.60873391,-73.95231742,92
NY,New York,3651000-36081103900,3651000,36081103900,20.3,40.78405748,-73.81903417,70
NY,New York,3651000-36081012000,3651000,36081012000,21.9,40.6915362,-73.82867024,83
NY,New York,3651000-36061012100,3651000,36061012100,19.1,40.75970916,-73.99170043,100
NY,New Rochelle,3650617-36119006200,3650617,36119006200,32.1,40.91125811,-73.7969173,80
NY,Yonkers,3684000-36119001303,3684000,36119001303,34.8,40.91456005,-73.89440774,67
NY,New York,3651000-36047051700,3651000,36047051700,16.7,40.72065025,-73.95450013,97
NY,New York,3651000-36061003001,3651000,36061003001,16.6,40.72100566,-73.98683871,100
NY,New York,3651000-36005035900,3651000,36005035900,39.8,40.84030165,-73.88343867,87
NY,New York,3651000-36005033800,3651000,36005033800,36.4,40.86843798,-73.86581667,87
NY,Rochester,3663000-36055009400,3663000,36055009400,40.3,43.15636907,-77.60704065,94
NY,New York,3651000-36047049100,3651000,36047049100,24.2,40.70357294,-73.94409993,95
NY,Rochester,3663000-36055004701,3663000,36055004701,40.3,43.20991163,-77.61488356,36
NY,New York,3651000-36081002500,3651000,36081002500,38,40.7550657,-73.94505415,91
NY,New York,3651000-36047018501,3651000,36047018501,36.1,40.69469975,-73.97413883,95
NY,New York,3651000-36047004100,3651000,36047004100,19.2,40.6865997,-73.9850537,98
NY,Schenectady,3665508-36093021500,3665508,36093021500,36.8,42.79578663,-73.94519229,63
NY,New York,3651000-36047038600,3651000,36047038600,21,40.59235012,-73.97511176,92
NY,New York,3651000-36081015600,3651000,36081015600,24,40.69034762,-73.82060253,87
NY,New York,3651000-36081045600,3651000,36081045600,16.2,40.71655901,-73.79400616,43
NY,New York,3651000-36005011900,3651000,36005011900,39.8,40.82329055,-73.88959837,92
NY,New York,3651000-36005014702,3651000,36005014702,45.1,40.83653498,-73.90439147,83
NY,New York,3651000-36047041401,3651000,36047041401,20.5,40.60170649,-73.97106538,90
NY,Buffalo,3611000-36029004500,3611000,36029004500,29.3,42.94781506,-78.83734638,76
NY,New York,3651000-36081040700,3651000,36081040700,32.1,40.75038255,-73.86560427,97
NY,New York,3651000-36047007500,3651000,36047007500,17.1,40.68129535,-73.99201632,99
NY,New York,3651000-36081034700,3651000,36081034700,28.2,40.76690138,-73.87863153,56
NY,New York,3651000-36005022300,3651000,36005022300,36.3,40.84054276,-73.91509093,94
NY,New York,3651000-36047042900,3651000,36047042900,29,40.70179913,-73.92345561,98
NY,New York,3651000-36081049700,3651000,36081049700,21.8,40.73172545,-73.89036755,90
NY,New York,3651000-36047015700,3651000,36047015700,17.1,40.67305237,-73.97641655,98
NY,New York,3651000-36047051601,3651000,36047051601,34.7,40.63862465,-73.95670964,84
NY,New York,3651000-36047015100,3651000,36047015100,18.4,40.66568899,-73.98258556,98
NY,New York,3651000-36081005200,3651000,36081005200,23.7,40.68075938,-73.85466428,84
NY,New York,3651000-36047001800,3651000,36047001800,30.3,40.65580265,-74.02572349,17
NY,New York,3651000-36047028700,3651000,36047028700,28.8,40.69563375,-73.93542074,96
NY,Mount Vernon,3649121-36119004400,3649121,36119004400,24.6,40.92805037,-73.82376238,31
NY,New York,3651000-36061017300,3651000,36061017300,17.7,40.78777046,-73.97123615,98
NY,New York,3651000-36061006800,3651000,36061006800,15,40.74043662,-73.98408026,100
NY,New York,3651000-36005046000,3651000,36005046000,37.8,40.88244385,-73.84264807,82
NY,New York,3651000-36047046202,3651000,36047046202,22.1,40.62450156,-73.97428007,82
NY,New York,3651000-36061022200,3651000,36061022200,29.1,40.80834018,-73.94878762,100
NY,New York,3651000-36061019000,3651000,36061019000,27.2,40.80196158,-73.94761938,96
NY,New York,3651000-36047016800,3651000,36047016800,18.5,40.60299495,-74.01679286,52
NY,New York,3651000-36005036000,3651000,36005036000,29.4,40.86684049,-73.84311819,88
NY,New York,3651000-36081060300,3651000,36081060300,23.5,40.71392194,-73.89900116,87
NY,New York,3651000-36047119200,3651000,36047119200,35.3,40.67711568,-73.87815519,83
NY,New York,3651000-36081076902,3651000,36081076902,18.7,40.71501519,-73.8339605,93
NY,New York,3651000-36047036300,3651000,36047036300,35.3,40.67217568,-73.9169923,70
NY,New York,3651000-36081005500,3651000,36081005500,25.8,40.75379488,-73.92778877,96
NY,New York,3651000-36081116100,3651000,36081116100,16.6,40.7668291,-73.82572352,95
NY,Syracuse,3673000-36067000700,3673000,36067000700,30.2,43.06926543,-76.14572262,64
NY,New York,3651000-36081008500,3651000,36081008500,29.1,40.76002163,-73.94072216,89
NY,New York,3651000-36005037504,3651000,36005037504,40.8,40.85029369,-73.89267796,91
NY,New York,3651000-36061005600,3651000,36061005600,17.5,40.74179038,-73.98728922,100
NY,New York,3651000-36005042100,3651000,36005042100,31.8,40.8814794,-73.88276271,90
NY,Yonkers,3684000-36119000201,3684000,36119000201,32.3,40.91996678,-73.89881808,86
NY,New York,3651000-36061016500,3651000,36061016500,16.7,40.7823577,-73.97499869,99
NY,New York,3651000-36081015802,3651000,36081015802,25,40.68754364,-73.81964722,92
NY,New York,3651000-36047039900,3651000,36047039900,31.2,40.69023563,-73.91755307,84
NY,New York,3651000-36005042200,3651000,36005042200,37.5,40.89109679,-73.85528073,91
NY,New York,3651000-36081133900,3651000,36081133900,18.7,40.72864,-73.79003769,83
NY,New York,3651000-36047082000,3651000,36047082000,33.3,40.65345306,-73.9513097,95
NY,New York,3651000-36081047000,3651000,36081047000,27,40.71129682,-73.77729832,88
NY,Buffalo,3611000-36029006602,3611000,36029006602,28,42.91337871,-78.8711367,78
NY,New York,3651000-36085027705,3651000,36085027705,25.4,40.588248,-74.15698195,56
NY,Syracuse,3673000-36067004200,3673000,36067004200,48.6,43.03867001,-76.14909109,77
NY,New York,3651000-36081020200,3651000,36081020200,34.8,40.68978305,-73.80773654,79
NY,New York,3651000-36047022900,3651000,36047022900,26.4,40.6851317,-73.95676155,92
NY,New York,3651000-36081077907,3651000,36081077907,23.3,40.72496976,-73.81844783,83
NY,New York,3651000-36047031702,3651000,36047031702,29.5,40.67119304,-73.95037497,97
NY,New York,3651000-36047066000,3651000,36047066000,19.5,40.6090466,-73.92808005,84
NY,New York,3651000-36047013100,3651000,36047013100,19.8,40.67771755,-73.97960187,99
NY,New York,3651000-36047058900,3651000,36047058900,18.6,40.72907495,-73.94074614,78
NY,New York,3651000-36047117201,3651000,36047117201,29,40.68081167,-73.8875149,81
NY,New York,3651000-36061016100,3651000,36061016100,16.1,40.77994916,-73.97719339,99
NY,New York,3651000-36047051800,3651000,36047051800,25.4,40.63799091,-73.96079508,88
NY,New York,3651000-36081011700,3651000,36081011700,21.7,40.77222864,-73.91045644,97
NY,New York,3651000-36081074500,3651000,36081074500,23.2,40.73605931,-73.85074893,90
NY,New York,3651000-36081008800,3651000,36081008800,25.3,40.6708511,-73.83856322,76
NY,New York,3651000-36047040100,3651000,36047040100,29.6,40.68645914,-73.91274084,92
NY,Syracuse,3673000-36067002700,3673000,36067002700,27.9,43.05014169,-76.1908215,80
NY,New York,3651000-36005030000,3651000,36005030000,26.5,40.8522011,-73.83123444,85
NY,New York,3651000-36047037402,3651000,36047037402,22.5,40.5867949,-73.97199659,88
NY,New York,3651000-36005018301,3651000,36005018301,36,40.82863716,-73.92081332,96
NY,Schenectady,3665508-36093020300,3665508,36093020300,25.4,42.81945735,-73.93772705,84
NY,New York,3651000-36085015601,3651000,36085015601,27,40.54215245,-74.15457773,75
NY,New York,3651000-36005023600,3651000,36005023600,34.5,40.84509044,-73.86725942,91
NY,New York,3651000-36081136700,3651000,36081136700,16.2,40.74419353,-73.76034558,75
NY,New York,3651000-36081058500,3651000,36081058500,27.2,40.704371,-73.8994203,89
NY,New York,3651000-36081025400,3651000,36081025400,33.4,40.69668705,-73.79444211,83
NY,New York,3651000-36047054800,3651000,36047054800,20.1,40.60925267,-73.94837717,85
NY,New York,3651000-36005011700,3651000,36005011700,37.9,40.8090646,-73.87465753,43
NY,New York,3651000-36061019701,3651000,36061019701,20.1,40.80531113,-73.9593992,95
NY,New York,3651000-36005017902,3651000,36005017902,41.3,40.83701411,-73.91349888,93
NY,New York,3651000-36085029104,3651000,36085029104,26.6,40.61371329,-74.16349856,82
NY,New York,3651000-36005051600,3651000,36005051600,23.8,40.8470414,-73.77893427,41
NY,New York,3651000-36047053200,3651000,36047053200,20,40.62621959,-73.96025459,77
NY,New York,3651000-36047094401,3651000,36047094401,32.2,40.63873944,-73.92297457,77
NY,New York,3651000-36061002602,3651000,36061002602,18.1,40.72439009,-73.97861596,98
NY,New York,3651000-36085000300,3651000,36085000300,30.7,40.64440952,-74.06596249,36
NY,New York,3651000-36081102900,3651000,36081102900,21,40.78391522,-73.80737009,85
NY,New York,3651000-36047035000,3651000,36047035000,22,40.57756894,-73.97890891,88
NY,New York,3651000-36081059400,3651000,36081059400,32.8,40.69846916,-73.73118445,67
NY,Yonkers,3684000-36119001700,3684000,36119001700,23.4,40.94910787,-73.86318863,51
NY,New York,3651000-36061002700,3651000,36061002700,11.8,40.71255996,-73.99900634,100
NY,New York,3651000-36081108500,3651000,36081108500,19.8,40.77246391,-73.78900269,65
NY,Rochester,3663000-36055006100,3663000,36055006100,27.9,43.1630813,-77.54304488,40
NY,New York,3651000-36005024501,3651000,36005024501,38.7,40.85288445,-73.91550293,86
NY,New York,3651000-36047059000,3651000,36047059000,18.9,40.58998857,-73.95468623,96
NY,New York,3651000-36081060600,3651000,36081060600,32.5,40.69174711,-73.73533085,84
NY,New York,3651000-36047085800,3651000,36047085800,32.9,40.65020746,-73.9390272,84
NY,Yonkers,3684000-36119001800,3684000,36119001800,30.7,40.95859576,-73.86671994,50
NY,New York,3651000-36061011300,3651000,36061011300,16.7,40.75477522,-73.98787021,99
NY,New York,3651000-36061009800,3651000,36061009800,15.2,40.75578804,-73.9677745,100
NY,New York,3651000-36047090600,3651000,36047090600,37.7,40.67013021,-73.90885946,93
NY,Rochester,3663000-36055007000,3663000,36055007000,36.7,43.12839556,-77.63881595,64
NY,New York,3651000-36047019800,3651000,36047019800,20.3,40.61935938,-74.00661763,92
NY,New York,3651000-36005046201,3651000,36005046201,34.1,40.87438325,-73.82733299,74
NY,New York,3651000-36081001000,3651000,36081001000,24.4,40.69074928,-73.8592987,88
NY,New York,3651000-36081133300,3651000,36081133300,17.1,40.73191909,-73.77927284,60
NY,Buffalo,3611000-36029003800,3611000,36029003800,45.1,42.91681169,-78.80182665,69
NY,New York,3651000-36081120500,3651000,36081120500,17.6,40.75127416,-73.81710916,89
